,EDUCATION,SEX,MARRIAGE,AGE
25214,2,2,1,29
25215,1,2,2,23
25216,2,2,2,23
25217,2,2,2,24
25218,1,2,2,23
25219,2,2,2,24
25220,1,2,2,24
25221,3,2,2,24
25222,2,2,2,23
25223,1,2,2,23
25224,2,2,2,24
25225,2,2,2,25
25226,2,2,2,25
25227,1,2,2,24
25228,2,2,2,24
25229,3,2,2,22
25230,1,2,2,24
25231,2,2,2,24
25232,2,2,2,24
25233,2,2,2,25
25234,2,2,2,25
25235,1,2,2,25
25236,3,2,1,25
25237,2,2,2,26
25238,1,2,2,26
25239,2,2,2,24
25240,1,2,2,26
25241,2,2,2,25
25242,1,2,2,26
25243,2,2,2,24
25244,1,2,2,25
25245,2,2,2,25
25246,2,2,2,25
25247,2,2,2,23
25248,2,2,2,23
25249,2,2,2,24
25250,2,2,2,25
25251,2,2,2,25
25252,1,2,2,24
25253,2,2,2,26
25254,3,2,2,25
25255,1,2,2,23
25256,2,2,2,23
25257,3,2,1,23
25258,1,2,2,23
25259,2,2,2,24
25260,2,2,2,23
25261,1,2,2,23
25262,1,2,2,23
25263,2,2,2,23
25264,2,2,2,23
25265,2,2,2,24
25266,2,2,2,24
25267,2,2,2,25
25268,2,2,1,25
25269,2,2,2,25
25270,2,2,2,26
25271,2,2,2,25
25272,2,2,1,25
25273,2,2,2,22
25274,3,2,2,22
25275,2,2,2,23
25276,3,2,2,23
25277,1,2,2,27
25278,3,2,2,27
25279,2,2,2,26
25280,1,2,2,26
25281,2,2,2,26
25282,3,2,2,24
25283,3,2,1,23
25284,2,2,2,22
25285,2,2,2,26
25286,2,2,1,26
25287,2,2,1,26
25288,1,2,2,26
25289,1,2,2,27
25290,1,2,2,27
25291,1,2,2,26
25292,2,2,2,26
25293,2,2,2,22
25294,2,2,2,24
25295,2,2,2,24
25296,2,2,2,24
25297,2,2,1,24
25298,1,2,2,24
25299,2,2,2,23
25300,1,2,2,25
25301,3,2,2,25
25302,2,2,1,21
25303,2,2,1,25
25304,1,2,2,25
25305,1,2,2,25
25306,1,2,2,25
25307,2,2,2,25
25308,2,2,0,24
25309,1,2,2,24
25310,1,2,2,25
25311,2,2,2,25
25312,2,2,2,25
25313,1,2,2,25
25314,1,2,2,25
25315,2,2,2,26
25316,3,2,2,26
25317,1,2,2,27
25318,1,2,2,27
25319,2,2,2,27
25320,2,2,2,26
25321,3,2,2,25
25322,1,2,2,28
25323,2,2,2,28
25324,3,2,2,27
25325,5,2,1,27
25326,1,2,2,27
25327,2,2,1,29
25328,3,2,2,29
25329,2,2,2,25
25330,1,2,2,27
25331,2,2,1,28
25332,1,2,2,28
25333,3,2,2,28
25334,3,2,1,28
25335,1,2,2,27
25336,1,2,2,27
25337,2,2,2,27
25338,2,2,2,24
25339,2,2,2,24
25340,1,2,2,25
25341,2,2,2,25
25342,2,2,2,26
25343,5,2,2,27
25344,2,2,2,22
25345,1,2,2,25
25346,2,2,2,25
25347,1,2,2,26
25348,2,2,2,26
25349,1,2,2,26
25350,2,2,2,27
25351,1,2,2,27
25352,1,2,2,27
25353,1,2,1,23
25354,1,2,2,23
25355,2,2,2,22
25356,2,2,2,23
25357,1,2,2,25
25358,3,2,2,26
25359,2,2,2,26
25360,2,2,2,26
25361,2,2,1,26
25362,1,2,2,27
25363,2,2,2,25
25364,2,2,1,25
25365,2,2,1,25
25366,1,2,2,25
25367,1,2,2,24
25368,1,2,2,28
25369,1,2,2,27
25370,1,2,2,27
25371,2,2,2,28
25372,1,2,1,32
25373,2,2,1,27
25374,3,2,2,26
25375,1,2,2,27
25376,1,2,2,29
25377,2,2,2,30
25378,1,2,2,28
25379,3,2,1,26
25380,2,2,1,27
25381,2,2,1,26
25382,2,2,2,29
25383,2,2,2,29
25384,1,2,2,29
25385,1,2,2,29
25386,1,2,2,28
25387,3,2,2,28
25388,1,2,2,28
25389,1,2,2,28
25390,2,2,2,29
25391,1,2,2,26
25392,1,2,2,26
25393,5,2,2,25
25394,1,2,2,25
25395,1,2,2,24
25396,2,2,2,26
25397,1,2,2,26
25398,2,2,2,27
25399,1,2,2,26
25400,1,2,2,24
25401,1,2,2,24
25402,2,2,1,27
25403,2,2,1,28
25404,1,2,2,28
25405,1,2,2,27
25406,1,2,2,27
25407,2,2,1,24
25408,1,2,2,27
25409,1,2,2,27
25410,1,2,2,27
25411,1,2,2,24
25412,2,2,2,23
25413,2,2,1,23
25414,2,2,2,31
25415,3,2,1,30
25416,1,2,2,30
25417,1,2,2,27
25418,1,2,2,29
25419,2,2,2,27
25420,2,2,2,27
25421,1,2,2,22
25422,1,2,2,31
25423,1,2,2,30
25424,1,2,2,31
25425,2,2,1,26
25426,2,2,2,26
25427,2,2,2,26
25428,3,2,2,22
25429,1,2,2,22
25430,1,2,2,27
25431,2,2,2,28
25432,1,2,2,28
25433,3,2,2,28
25434,1,2,2,29
25435,2,2,2,23
25436,1,2,2,27
25437,1,2,2,27
25438,1,2,2,30
25439,1,2,2,30
25440,2,2,2,25
25441,2,2,2,25
25442,1,2,2,28
25443,1,2,2,28
25444,1,2,2,28
25445,2,2,1,28
25446,2,2,1,26
25447,1,2,2,27
25448,2,2,2,27
25449,3,2,1,24
25450,2,2,2,25
25451,1,2,2,25
25452,2,2,2,28
25453,1,2,2,28
25454,2,2,1,27
25455,2,2,1,27
25456,2,2,1,27
25457,3,2,1,25
25458,1,2,2,25
25459,2,2,1,30
25460,1,2,1,23
25461,2,2,2,24
25462,2,2,2,23
25463,2,2,2,23
25464,1,2,2,24
25465,1,2,2,28
25466,2,2,2,28
25467,1,2,1,33
25468,2,2,1,34
25469,5,2,1,34
25470,2,2,1,34
25471,2,2,2,26
25472,2,2,2,27
25473,3,2,1,24
25474,2,2,1,29
25475,1,2,2,28
25476,4,2,1,24
25477,1,2,2,24
25478,1,2,2,28
25479,1,2,2,29
25480,2,2,1,29
25481,5,2,2,29
25482,1,2,2,29
25483,2,2,1,28
25484,3,2,2,31
25485,1,2,2,31
25486,1,2,2,31
25487,2,2,1,31
25488,2,2,2,31
25489,1,2,2,27
25490,1,2,2,22
25491,3,2,2,22
25492,2,2,2,30
25493,1,2,2,29
25494,2,2,2,29
25495,3,2,2,28
25496,3,2,2,29
25497,3,2,2,31
25498,2,2,2,27
25499,1,2,1,29
25500,3,2,2,29
25501,1,2,2,31
25502,1,2,1,31
25503,1,2,1,32
25504,2,2,2,28
25505,2,2,2,29
25506,2,2,2,27
25507,2,2,1,30
25508,1,2,2,26
25509,1,2,2,25
25510,2,2,2,24
25511,1,2,2,24
25512,2,2,2,25
25513,1,2,2,26
25514,1,2,2,26
25515,1,2,2,25
25516,2,2,2,25
25517,3,2,2,33
25518,1,2,2,34
25519,2,2,2,34
25520,1,2,2,33
25521,1,2,1,34
25522,1,2,2,33
25523,2,2,1,32
25524,2,2,1,34
25525,1,2,2,31
25526,1,2,2,31
25527,2,2,2,33
25528,1,2,1,32
25529,3,2,2,32
25530,2,2,1,34
25531,1,2,1,34
25532,1,2,2,33
25533,2,2,1,33
25534,2,2,1,44
25535,1,2,2,35
25536,3,2,1,35
25537,1,2,2,37
25538,2,2,1,37
25539,2,2,1,38
25540,3,2,1,45
25541,3,2,1,44
25542,1,2,2,35
25543,1,2,1,41
25544,2,2,1,37
25545,1,2,1,36
25546,2,2,1,40
25547,3,2,2,39
25548,2,2,2,49
25549,2,2,1,46
25550,1,2,1,37
25551,2,2,1,42
25552,3,2,2,43
25553,2,2,1,37
25554,3,2,2,40
25555,2,2,2,42
25556,2,2,1,44
25557,3,2,1,46
25558,1,2,2,28
25559,2,2,2,28
25560,1,2,2,28
25561,1,2,2,30
25562,2,2,1,30
25563,2,2,2,31
25564,1,2,1,39
25565,1,2,2,26
25566,2,2,2,25
25567,2,2,2,27
25568,1,2,1,37
25569,3,2,1,43
25570,2,2,2,34
25571,2,2,1,34
25572,2,2,2,41
25573,3,2,1,44
25574,1,2,2,36
25575,2,2,2,30
25576,3,1,2,46
25577,3,2,1,41
25578,1,2,2,37
25579,3,2,1,36
25580,1,2,2,32
25581,2,2,1,31
25582,2,2,1,34
25583,3,2,1,34
25584,2,2,1,35
25585,2,2,2,33
25586,2,2,3,33
25587,1,2,1,34
25588,2,2,1,37
25589,2,2,1,37
25590,2,2,1,42
25591,1,2,2,35
25592,2,2,1,47
25593,3,2,1,38
25594,2,2,2,36
25595,2,2,1,37
25596,1,2,3,35
25597,3,2,1,43
25598,3,2,3,43
25599,3,2,2,45
25600,3,2,1,38
25601,5,2,3,40
25602,2,2,2,38
25603,1,2,2,32
25604,3,2,1,39
25605,1,2,2,26
25606,1,2,1,44
25607,2,2,1,38
25608,1,2,1,41
25609,1,2,2,28
25610,2,2,2,32
25611,2,2,1,33
25612,2,2,2,31
25613,1,2,2,29
25614,2,2,2,29
25615,2,2,1,28
25616,2,2,2,30
25617,1,2,2,31
25618,1,2,2,31
25619,2,2,1,42
25620,1,2,2,29
25621,2,2,1,29
25622,2,2,2,38
25623,3,2,1,48
25624,1,2,1,43
25625,1,2,2,28
25626,2,2,1,30
25627,2,2,1,30
25628,1,2,1,30
25629,2,2,2,30
25630,1,2,2,30
25631,2,2,2,30
25632,1,2,2,31
25633,1,2,2,34
25634,3,2,1,31
25635,1,2,2,32
25636,3,2,1,34
25637,1,2,2,34
25638,1,2,2,35
25639,2,2,1,34
25640,1,2,1,39
25641,1,2,2,36
25642,2,2,1,36
25643,2,2,2,42
25644,1,2,1,44
25645,2,2,2,44
25646,1,2,2,38
25647,2,2,1,47
25648,2,2,1,42
25649,1,2,2,29
25650,1,2,1,43
25651,1,2,2,38
25652,2,2,1,43
25653,1,2,1,36
25654,1,2,2,29
25655,2,2,2,30
25656,1,2,2,31
25657,1,2,2,32
25658,1,2,2,33
25659,2,2,1,33
25660,2,2,1,34
25661,2,2,1,35
25662,2,2,1,34
25663,3,2,1,42
25664,2,2,2,25
25665,2,2,2,26
25666,2,2,1,47
25667,1,2,2,25
25668,1,2,2,25
25669,2,2,1,27
25670,2,2,1,39
25671,1,2,1,35
25672,2,2,1,38
25673,3,2,1,43
25674,2,2,1,39
25675,2,2,2,46
25676,1,2,2,31
25677,2,2,2,32
25678,3,2,1,43
25679,2,2,1,41
25680,2,2,1,31
25681,2,2,2,32
25682,3,2,1,38
25683,2,2,1,42
25684,2,2,1,39
25685,3,2,1,41
25686,2,2,2,33
25687,1,2,2,34
25688,2,2,1,34
25689,2,2,2,47
25690,2,2,2,43
25691,1,2,2,42
25692,3,2,2,46
25693,3,2,1,40
25694,1,2,2,26
25695,1,2,2,34
25696,3,2,1,40
25697,2,2,1,39
25698,2,2,2,27
25699,3,2,1,45
25700,1,2,2,28
25701,1,2,2,43
25702,3,2,0,45
25703,1,2,2,29
25704,1,2,2,29
25705,1,2,2,29
25706,1,2,1,39
25707,1,2,2,30
25708,3,2,1,45
25709,2,2,1,47
25710,1,2,2,35
25711,3,2,2,36
25712,1,2,2,32
25713,2,2,2,33
25714,2,2,2,34
25715,2,2,1,35
25716,2,2,2,40
25717,2,2,1,46
25718,2,2,1,38
25719,1,2,1,45
25720,2,2,1,44
25721,2,2,2,38
25722,2,2,1,30
25723,1,2,2,38
25724,1,2,2,23
25725,1,2,1,34
25726,1,2,2,30
25727,2,2,2,26
25728,3,2,1,37
25729,1,2,2,31
25730,3,2,2,41
25731,3,2,1,37
25732,3,2,1,47
25733,1,2,2,29
25734,1,2,1,46
25735,2,2,1,39
25736,2,2,2,35
25737,2,2,1,29
25738,1,2,2,34
25739,2,2,1,45
25740,1,2,1,43
25741,2,2,1,37
25742,2,2,2,40
25743,1,2,2,31
25744,1,2,1,33
25745,2,2,1,38
25746,2,2,1,41
25747,2,2,1,28
25748,1,2,2,30
25749,3,2,1,43
25750,2,2,1,38
25751,1,2,2,30
25752,3,2,2,31
25753,2,2,2,31
25754,5,2,2,33
25755,2,2,1,30
25756,2,2,1,33
25757,3,2,2,35
25758,2,2,1,28
25759,2,2,2,29
25760,1,2,1,31
25761,1,2,2,30
25762,1,2,1,31
25763,1,2,1,38
25764,1,2,2,32
25765,1,2,2,40
25766,1,2,1,31
25767,2,2,1,33
25768,1,2,1,41
25769,1,2,2,30
25770,1,2,2,31
25771,1,2,1,33
25772,2,2,1,33
25773,2,2,2,42
25774,2,2,1,44
25775,1,2,2,32
25776,2,2,2,31
25777,2,2,1,33
25778,2,2,1,46
25779,3,2,2,41
25780,2,2,1,32
25781,2,2,2,42
25782,3,2,2,43
25783,1,2,2,37
25784,2,2,1,31
25785,2,2,1,35
25786,2,2,1,44
25787,2,2,1,37
25788,1,2,2,33
25789,1,2,1,35
25790,2,2,2,38
25791,2,2,1,45
25792,1,2,1,32
25793,1,2,1,31
25794,2,2,2,37
25795,2,2,1,45
25796,2,2,2,38
25797,1,2,2,38
25798,1,2,1,32
25799,5,2,2,37
25800,3,2,1,44
25801,2,2,2,35
25802,3,2,2,38
25803,1,2,2,27
25804,2,2,2,27
25805,1,2,2,28
25806,2,2,2,30
25807,2,2,3,35
25808,3,2,1,39
25809,1,2,2,28
25810,1,2,2,35
25811,1,2,1,38
25812,1,2,1,36
25813,1,2,2,35
25814,1,2,1,38
25815,2,2,1,47
25816,1,2,2,45
25817,2,2,1,44
25818,3,2,1,45
25819,1,2,2,30
25820,1,2,1,34
25821,1,2,2,34
25822,2,2,1,46
25823,2,2,2,45
25824,1,2,1,31
25825,2,2,2,35
25826,2,2,1,38
25827,2,2,1,31
25828,2,2,2,31
25829,1,2,2,32
25830,2,2,1,32
25831,2,2,2,33
25832,2,2,1,35
25833,1,2,2,45
25834,2,2,2,47
25835,2,2,1,45
25836,2,2,1,31
25837,2,2,2,31
25838,1,2,2,32
25839,3,2,2,42
25840,3,2,1,37
25841,1,2,2,31
25842,2,2,2,49
25843,5,2,1,33
25844,2,2,1,48
25845,2,2,1,45
25846,2,2,1,27
25847,4,2,3,32
25848,2,2,1,35
25849,2,2,2,38
25850,3,2,1,32
25851,3,2,1,43
25852,2,2,1,47
25853,2,2,2,37
25854,1,2,2,30
25855,2,2,1,42
25856,2,2,2,35
25857,1,2,1,44
25858,2,2,1,37
25859,2,2,1,44
25860,1,2,1,44
25861,2,2,1,35
25862,1,2,1,45
25863,1,2,1,46
25864,2,2,2,39
25865,1,2,1,34
25866,1,2,1,35
25867,2,2,1,45
25868,2,2,1,39
25869,1,2,2,40
25870,1,2,1,38
25871,2,2,1,36
25872,2,2,2,33
25873,2,2,3,39
25874,1,2,1,35
25875,1,2,1,39
25876,1,2,1,31
25877,1,2,2,47
25878,2,2,2,34
25879,2,2,1,32
25880,2,2,1,29
25881,2,2,2,34
25882,2,2,1,26
25883,2,2,2,33
25884,3,2,1,40
25885,2,2,1,30
25886,2,2,2,37
25887,3,2,1,37
25888,1,2,2,26
25889,2,2,2,27
25890,3,2,1,30
25891,3,2,1,45
25892,2,2,2,28
25893,2,2,2,35
25894,2,2,1,33
25895,1,2,2,31
25896,1,2,1,37
25897,2,2,1,35
25898,2,2,2,32
25899,3,2,1,34
25900,2,2,2,28
25901,2,2,1,36
25902,1,2,2,33
25903,2,2,1,33
25904,2,2,2,28
25905,2,2,1,35
25906,1,2,2,29
25907,3,2,1,29
25908,2,2,1,32
25909,1,2,1,34
25910,2,2,1,40
25911,1,2,2,34
25912,3,2,1,48
25913,1,2,2,37
25914,1,2,1,33
25915,1,2,2,34
25916,2,2,1,34
25917,1,2,2,28
25918,2,2,2,39
25919,2,2,2,36
25920,2,2,2,29
25921,2,2,2,39
25922,1,2,2,29
25923,1,2,2,31
25924,2,2,2,41
25925,1,2,2,41
25926,1,2,1,40
25927,1,2,2,42
25928,2,2,1,39
25929,3,2,1,48
25930,2,2,2,30
25931,2,2,2,36
25932,1,2,1,35
25933,2,2,1,44
25934,1,2,2,30
25935,3,2,1,40
25936,1,2,1,30
25937,1,2,2,30
25938,2,2,1,37
25939,2,2,1,36
25940,2,2,2,30
25941,2,2,1,34
25942,1,2,1,33
25943,1,2,1,41
25944,1,2,1,32
25945,2,2,2,41
25946,2,2,2,39
25947,2,2,2,29
25948,1,2,2,32
25949,2,2,1,32
25950,3,2,1,32
25951,2,2,1,48
25952,1,2,1,36
25953,1,2,1,45
25954,1,2,1,42
25955,2,2,1,42
25956,1,2,2,40
25957,1,2,1,29
25958,2,2,2,30
25959,1,2,1,45
25960,3,2,1,47
25961,3,2,1,38
25962,1,2,1,31
25963,1,2,2,30
25964,1,2,2,29
25965,4,2,2,30
25966,1,2,2,35
25967,2,2,2,37
25968,2,2,3,45
25969,2,2,1,41
25970,3,2,2,31
25971,2,2,1,31
25972,1,2,2,31
25973,2,2,1,33
25974,2,2,1,33
25975,2,2,2,34
25976,3,2,2,45
25977,1,2,2,40
25978,4,2,1,44
25979,1,2,2,38
25980,2,2,1,44
25981,3,2,2,45
25982,2,2,1,40
25983,3,2,1,40
25984,2,2,2,46
25985,2,2,1,35
25986,2,2,1,35
25987,2,2,1,40
25988,2,2,1,36
25989,3,2,1,35
25990,2,2,2,37
25991,2,2,1,36
25992,2,2,1,38
25993,1,2,1,37
25994,1,2,1,42
25995,2,2,1,47
25996,1,2,2,29
25997,2,2,1,32
25998,3,2,2,30
25999,2,2,1,33
26000,2,2,1,41
26001,2,2,1,31
26002,2,2,2,46
26003,1,2,2,32
26004,2,2,1,35
26005,1,2,2,30
26006,2,2,2,30
26007,2,2,2,31
26008,2,2,1,39
26009,2,2,1,33
26010,2,2,1,39
26011,2,2,1,35
26012,1,2,2,27
26013,1,2,2,28
26014,2,2,2,44
26015,3,2,1,43
26016,1,2,1,39
26017,2,2,1,44
26018,2,2,2,37
26019,1,2,1,33
26020,2,2,1,38
26021,3,2,2,33
26022,2,2,1,44
26023,2,2,1,40
26024,2,2,2,31
26025,3,2,1,41
26026,1,2,2,37
26027,3,2,1,28
26028,1,2,1,40
26029,3,2,1,42
26030,1,2,2,28
26031,2,2,2,29
26032,1,2,2,29
26033,1,2,2,27
26034,1,2,1,30
26035,2,2,2,31
26036,2,2,2,32
26037,2,2,1,30
26038,1,2,2,30
26039,1,2,2,33
26040,2,2,2,34
26041,1,2,2,34
26042,2,2,1,34
26043,3,2,1,42
26044,2,2,2,33
26045,3,2,1,47
26046,1,2,2,35
26047,3,2,1,44
26048,3,2,2,42
26049,2,2,1,37
26050,2,2,1,49
26051,3,2,1,46
26052,2,2,2,38
26053,1,2,1,43
26054,2,2,2,29
26055,1,2,2,26
26056,1,2,2,27
26057,3,2,1,27
26058,2,2,2,27
26059,1,2,1,39
26060,1,2,2,28
26061,1,2,2,29
26062,1,2,1,29
26063,1,2,2,29
26064,1,2,2,29
26065,2,2,1,30
26066,5,2,2,30
26067,5,2,1,32
26068,1,2,1,32
26069,2,2,2,31
26070,1,2,2,32
26071,1,2,2,33
26072,3,2,2,31
26073,2,2,1,35
26074,2,2,2,37
26075,1,2,1,38
26076,2,2,1,34
26077,3,2,1,35
26078,2,2,2,36
26079,2,2,1,46
26080,2,2,1,39
26081,3,2,2,38
26082,2,2,1,36
26083,2,2,1,44
26084,3,2,1,40
26085,1,2,2,38
26086,2,2,1,43
26087,2,2,1,37
26088,3,2,1,36
26089,1,2,1,39
26090,1,2,1,38
26091,2,2,1,40
26092,3,2,1,45
26093,1,2,1,43
26094,1,2,2,27
26095,2,2,1,46
26096,1,2,1,46
26097,2,2,1,33
26098,2,2,2,37
26099,1,2,1,31
26100,2,2,1,37
26101,3,2,1,47
26102,2,2,2,36
26103,3,2,2,39
26104,1,2,2,27
26105,2,2,1,38
26106,1,2,1,49
26107,2,2,1,45
26108,1,2,1,27
26109,2,2,1,39
26110,2,2,1,38
26111,1,2,2,35
26112,2,2,2,38
26113,2,2,1,27
26114,1,2,1,32
26115,2,2,2,32
26116,2,2,1,36
26117,2,2,1,30
26118,1,2,2,30
26119,3,2,1,32
26120,2,2,1,30
26121,1,2,1,36
26122,2,2,1,41
26123,2,2,2,47
26124,2,2,2,33
26125,2,2,1,40
26126,2,2,2,35
26127,3,2,1,44
26128,2,2,1,30
26129,1,2,2,48
26130,3,2,2,36
26131,3,2,1,44
26132,2,2,1,29
26133,1,2,1,30
26134,2,2,1,29
26135,3,2,2,44
26136,1,2,2,36
26137,3,2,1,37
26138,1,2,2,29
26139,1,2,1,46
26140,2,2,1,37
26141,3,2,2,30
26142,1,2,1,32
26143,2,2,2,43
26144,1,2,2,42
26145,2,2,1,48
26146,3,2,2,47
26147,1,2,1,35
26148,2,2,2,36
26149,1,2,2,39
26150,2,2,1,34
26151,5,2,1,42
26152,3,2,2,35
26153,3,2,1,43
26154,1,2,2,28
26155,1,2,2,33
26156,2,2,1,32
26157,2,2,2,29
26158,1,2,1,35
26159,3,2,2,31
26160,2,2,1,44
26161,1,2,1,44
26162,3,2,2,38
26163,2,2,1,27
26164,1,2,2,28
26165,2,2,1,30
26166,1,2,2,34
26167,2,2,1,35
26168,1,2,1,47
26169,1,2,1,39
26170,2,2,1,30
26171,2,2,1,45
26172,2,2,2,37
26173,2,2,2,46
26174,2,2,1,30
26175,2,2,1,38
26176,1,2,1,43
26177,3,2,2,28
26178,1,2,2,28
26179,1,2,1,35
26180,2,2,1,30
26181,2,2,2,33
26182,1,2,1,33
26183,2,2,1,35
26184,2,2,1,38
26185,1,2,2,32
26186,2,2,1,33
26187,1,2,2,30
26188,2,2,1,36
26189,1,2,2,37
26190,1,2,2,31
26191,1,2,2,31
26192,2,2,1,29
26193,3,2,1,47
26194,3,2,1,45
26195,1,2,2,27
26196,2,2,1,33
26197,4,2,2,29
26198,2,2,2,43
26199,2,2,2,39
26200,1,2,2,27
26201,2,2,1,48
26202,2,2,2,31
26203,1,2,2,33
26204,1,2,2,27
26205,2,2,1,27
26206,2,2,1,47
26207,3,2,1,36
26208,1,2,1,43
26209,2,2,2,27
26210,2,2,1,27
26211,1,2,1,29
26212,1,2,2,31
26213,1,2,2,34
26214,1,2,2,37
26215,1,2,1,42
26216,2,2,2,30
26217,1,2,1,34
26218,2,2,1,37
26219,2,2,2,38
26220,1,2,1,40
26221,2,2,1,37
26222,3,2,1,38
26223,1,2,1,28
26224,2,2,2,37
26225,2,2,2,39
26226,2,2,1,29
26227,1,2,2,38
26228,2,2,2,30
26229,2,2,2,44
26230,3,2,1,47
26231,3,2,1,36
26232,3,2,1,40
26233,1,2,2,48
26234,3,2,1,35
26235,3,2,2,32
26236,2,2,1,48
26237,2,2,2,28
26238,2,2,1,31
26239,2,2,2,33
26240,2,2,2,33
26241,2,2,1,37
26242,1,2,1,36
26243,1,2,1,45
26244,1,2,1,37
26245,2,2,2,30
26246,2,2,1,30
26247,2,2,2,44
26248,1,2,1,31
26249,1,2,2,31
26250,1,2,0,31
26251,1,2,1,45
26252,1,2,2,28
26253,2,2,2,29
26254,2,2,1,29
26255,2,2,1,29
26256,1,2,1,30
26257,1,2,2,33
26258,1,2,1,33
26259,3,2,1,33
26260,1,2,1,34
26261,1,2,1,34
26262,1,2,2,34
26263,2,2,1,32
26264,3,2,1,44
26265,2,2,1,46
26266,1,2,2,35
26267,2,2,1,46
26268,3,2,1,47
26269,2,2,1,41
26270,3,2,1,43
26271,3,2,2,42
26272,2,2,1,38
26273,1,2,1,36
26274,1,2,1,36
26275,1,2,1,37
26276,2,2,1,36
26277,2,2,1,38
26278,3,2,1,45
26279,2,2,1,35
26280,1,2,2,43
26281,2,2,2,29
26282,2,2,1,40
26283,3,2,1,41
26284,2,2,1,42
26285,3,2,3,48
26286,1,2,1,30
26287,1,2,1,31
26288,3,2,2,47
26289,2,2,1,43
26290,2,2,1,35
26291,2,2,1,40
26292,1,2,1,30
26293,2,2,2,34
26294,2,2,1,35
26295,2,2,1,47
26296,3,2,2,29
26297,1,2,1,32
26298,2,2,2,34
26299,2,2,2,29
26300,1,2,2,33
26301,3,2,2,35
26302,2,2,2,44
26303,2,2,1,42
26304,1,2,2,29
26305,2,2,1,42
26306,1,2,2,29
26307,1,2,2,29
26308,1,2,2,29
26309,1,2,1,31
26310,3,2,1,43
26311,2,2,2,28
26312,1,2,1,33
26313,3,2,1,34
26314,2,2,1,29
26315,3,2,1,47
26316,6,2,1,29
26317,2,2,1,38
26318,2,2,1,41
26319,2,2,1,35
26320,1,2,2,30
26321,2,2,1,44
26322,1,2,2,36
26323,1,2,2,36
26324,1,2,2,40
26325,2,2,1,42
26326,1,2,1,47
26327,1,2,2,33
26328,2,2,2,34
26329,2,2,2,34
26330,2,2,1,48
26331,1,2,1,38
26332,1,2,2,26
26333,1,2,2,30
26334,1,2,2,31
26335,1,2,2,32
26336,1,2,2,33
26337,2,2,1,42
26338,2,2,2,27
26339,2,2,1,27
26340,1,2,2,26
26341,2,2,2,26
26342,2,2,2,27
26343,1,2,2,29
26344,1,2,1,29
26345,1,2,2,29
26346,1,2,1,28
26347,2,2,2,28
26348,1,2,2,31
26349,3,2,2,31
26350,1,2,2,31
26351,2,2,1,31
26352,2,2,2,30
26353,3,2,2,30
26354,2,2,2,30
26355,3,2,1,31
26356,2,2,1,33
26357,1,2,2,32
26358,3,2,1,32
26359,1,2,2,32
26360,1,2,2,33
26361,1,2,1,35
26362,2,2,1,35
26363,2,2,2,34
26364,2,2,2,34
26365,3,2,1,34
26366,1,2,2,38
26367,2,2,3,48
26368,3,2,2,43
26369,2,2,2,42
26370,2,2,1,47
26371,1,2,1,45
26372,3,2,1,35
26373,2,2,1,43
26374,1,2,1,39
26375,1,2,1,43
26376,2,2,2,40
26377,2,2,1,37
26378,2,2,1,34
26379,2,2,1,37
26380,2,2,1,41
26381,3,2,1,43
26382,2,2,1,44
26383,1,2,2,30
26384,3,2,1,38
26385,1,2,2,29
26386,1,2,2,35
26387,2,2,1,36
26388,2,2,1,44
26389,1,2,1,38
26390,2,2,2,41
26391,2,2,1,41
26392,1,2,1,43
26393,1,2,2,29
26394,3,2,1,30
26395,1,2,1,37
26396,2,2,1,45
26397,2,2,2,44
26398,3,2,1,41
26399,1,2,2,40
26400,1,2,1,46
26401,1,2,2,35
26402,1,2,1,37
26403,1,2,2,38
26404,2,2,1,46
26405,1,2,2,43
26406,1,2,2,30
26407,2,2,1,46
26408,2,2,2,36
26409,2,2,1,39
26410,2,2,2,40
26411,1,2,1,41
26412,2,2,2,38
26413,1,2,2,35
26414,2,2,1,41
26415,1,2,1,30
26416,1,2,1,47
26417,1,2,2,39
26418,2,2,1,36
26419,2,2,1,48
26420,2,2,1,40
26421,2,2,2,37
26422,1,2,2,40
26423,1,2,2,36
26424,2,2,1,43
26425,2,2,2,31
26426,1,2,1,42
26427,1,2,2,32
26428,1,2,1,36
26429,1,2,2,39
26430,3,2,1,47
26431,2,2,2,38
26432,1,2,2,48
26433,1,2,1,39
26434,1,2,1,36
26435,2,2,2,44
26436,1,2,1,42
26437,1,2,2,33
26438,3,2,2,49
26439,3,2,1,48
26440,2,2,1,50
26441,1,2,2,49
26442,2,2,1,50
26443,2,2,1,50
26444,1,2,1,49
26445,2,2,1,49
26446,2,2,1,50
26447,2,2,1,48
26448,2,2,2,52
26449,1,2,1,50
26450,3,2,1,48
26451,2,2,1,49
26452,3,2,1,50
26453,3,2,1,48
26454,2,2,1,50
26455,1,2,2,50
26456,3,2,1,49
26457,3,2,1,49
26458,2,2,1,50
26459,2,2,1,49
26460,2,2,1,49
26461,3,2,2,49
26462,2,2,1,50
26463,3,2,1,49
26464,3,2,2,51
26465,2,2,2,50
26466,2,2,2,49
26467,3,2,1,49
26468,2,2,1,50
26469,3,2,1,51
26470,2,2,1,50
26471,3,2,1,51
26472,3,2,1,50
26473,3,2,1,53
26474,2,2,1,50
26475,2,2,1,52
26476,3,2,2,51
26477,3,2,1,65
26478,1,2,1,50
26479,2,2,1,54
26480,2,2,1,59
26481,3,2,2,55
26482,2,2,1,54
26483,1,2,2,56
