,GENDER,RACE
47087, Male, White
47088, Male, White
47089, Male, White
47090, Female, White
47091, Male, White
47092, Male, White
47093, Male, White
47094, Female, Other
47095, Male, White
47096, Male, White
47097, Male, White
47098, Male, White
47099, Male, White
47100, Male, White
47101, Male, White
47102, Female, White
47103, Male, White
47104, Male, Asian-Pac-Islander
47105, Female, White
47106, Male, White
47107, Male, White
47108, Male, White
47109, Male, White
47110, Male, White
47111, Male, White
47112, Male, White
47113, Male, White
47114, Female, White
47115, Male, White
47116, Female, White
47117, Male, White
47118, Male, White
47119, Male, White
47120, Male, White
47121, Male, Black
47122, Male, White
47123, Female, Other
47124, Female, Black
47125, Female, White
47126, Male, White
47127, Male, White
47128, Male, White
47129, Male, White
47130, Male, White
47131, Male, White
47132, Female, White
47133, Male, Asian-Pac-Islander
47134, Male, White
47135, Male, White
47136, Male, White
47137, Female, Black
47138, Male, White
47139, Female, White
47140, Male, White
47141, Male, White
47142, Male, White
47143, Male, White
47144, Male, White
47145, Male, White
47146, Female, White
47147, Female, Black
47148, Male, White
47149, Male, White
47150, Male, White
47151, Male, White
47152, Male, White
47153, Male, White
47154, Female, White
47155, Female, White
47156, Female, White
47157, Male, White
47158, Male, White
47159, Male, White
47160, Female, Other
47161, Female, White
47162, Male, White
47163, Female, White
47164, Female, White
47165, Male, White
47166, Female, White
47167, Male, White
47168, Male, White
47169, Male, White
47170, Male, White
47171, Male, White
47172, Male, White
47173, Female, White
47174, Male, White
47175, Male, White
47176, Male, White
47177, Female, White
47178, Female, White
47179, Male, White
47180, Female, White
47181, Female, White
47182, Male, White
47183, Male, White
47184, Female, White
47185, Male, White
47186, Male, White
47187, Female, White
47188, Male, White
47189, Male, White
47190, Male, White
47191, Female, White
47192, Male, White
47193, Male, White
47194, Female, White
47195, Female, White
47196, Female, White
47197, Male, White
47198, Male, White
47199, Male, White
47200, Female, White
47201, Male, White
47202, Female, White
47203, Female, White
47204, Male, White
47205, Male, White
47206, Male, White
47207, Male, White
47208, Male, White
47209, Male, White
47210, Male, White
47211, Female, White
47212, Female, Asian-Pac-Islander
47213, Female, Asian-Pac-Islander
47214, Female, White
47215, Male, White
47216, Male, White
47217, Female, White
47218, Male, White
47219, Male, White
47220, Female, White
47221, Male, White
47222, Female, White
47223, Male, White
47224, Female, Black
47225, Male, White
47226, Male, White
47227, Male, White
47228, Female, White
47229, Female, White
47230, Female, White
47231, Female, White
47232, Male, White
47233, Male, White
47234, Male, White
47235, Female, White
47236, Male, White
47237, Female, White
47238, Male, White
47239, Male, Asian-Pac-Islander
47240, Male, White
47241, Female, White
47242, Male, Black
47243, Male, White
47244, Male, White
47245, Female, White
47246, Female, White
47247, Male, White
47248, Male, White
47249, Male, White
47250, Female, White
47251, Male, White
47252, Male, White
47253, Female, White
47254, Female, White
47255, Male, White
47256, Male, White
47257, Female, White
47258, Male, White
47259, Male, White
47260, Male, White
47261, Male, White
47262, Female, Black
47263, Male, White
47264, Male, Black
47265, Male, White
47266, Female, White
47267, Female, White
47268, Female, White
47269, Male, White
47270, Male, White
47271, Female, Black
47272, Female, White
47273, Male, White
47274, Male, White
47275, Male, White
47276, Male, White
47277, Male, White
47278, Male, White
47279, Male, White
47280, Male, White
47281, Male, White
47282, Male, White
47283, Female, White
47284, Female, White
47285, Male, White
47286, Male, White
47287, Male, Black
47288, Male, White
47289, Male, White
47290, Female, Black
47291, Female, White
47292, Male, White
47293, Male, White
47294, Male, White
47295, Male, Asian-Pac-Islander
47296, Female, White
47297, Male, White
47298, Male, White
47299, Male, White
47300, Male, White
47301, Male, White
47302, Male, White
47303, Male, Black
47304, Male, White
47305, Male, White
47306, Male, White
47307, Female, White
47308, Male, White
47309, Male, White
47310, Male, White
47311, Female, White
47312, Female, White
47313, Male, White
47314, Male, White
47315, Female, White
47316, Male, White
47317, Male, White
47318, Female, White
47319, Female, Black
47320, Male, White
47321, Male, White
47322, Male, White
47323, Male, White
47324, Male, White
47325, Male, White
47326, Female, White
47327, Male, White
47328, Female, White
47329, Male, White
47330, Male, Black
47331, Female, White
47332, Male, White
47333, Male, Asian-Pac-Islander
47334, Male, White
47335, Male, White
47336, Male, White
47337, Female, White
47338, Male, White
47339, Female, Black
47340, Male, White
47341, Female, White
47342, Female, White
47343, Female, White
47344, Male, White
47345, Female, White
47346, Male, White
47347, Male, White
47348, Female, Black
47349, Female, White
47350, Female, White
47351, Female, White
47352, Male, Black
47353, Female, White
47354, Female, White
47355, Female, White
47356, Female, White
47357, Female, White
47358, Male, White
47359, Male, White
47360, Female, Black
47361, Female, White
47362, Male, White
47363, Female, White
47364, Female, White
47365, Female, White
47366, Male, White
47367, Female, White
47368, Male, White
47369, Male, White
47370, Male, White
47371, Female, White
47372, Male, White
47373, Female, Black
47374, Male, White
47375, Male, White
47376, Male, White
47377, Male, White
47378, Male, White
47379, Male, White
47380, Male, Black
47381, Male, White
47382, Male, White
47383, Female, White
47384, Male, Black
47385, Female, White
47386, Female, White
47387, Male, White
47388, Female, Amer-Indian-Eskimo
47389, Female, White
47390, Male, Asian-Pac-Islander
47391, Male, White
47392, Female, White
47393, Male, White
47394, Female, Black
47395, Female, White
47396, Male, White
47397, Male, Other
47398, Female, Black
47399, Male, White
47400, Male, White
47401, Female, White
47402, Male, White
47403, Male, White
47404, Male, White
47405, Female, White
47406, Male, White
47407, Female, White
47408, Male, White
47409, Male, White
47410, Female, White
47411, Male, White
47412, Male, White
47413, Female, Black
47414, Female, White
47415, Male, White
47416, Male, White
47417, Male, White
47418, Male, White
47419, Male, White
47420, Male, White
47421, Male, White
47422, Female, White
47423, Female, White
47424, Female, Amer-Indian-Eskimo
47425, Male, White
47426, Male, White
47427, Male, White
47428, Male, White
47429, Male, White
47430, Male, White
47431, Female, White
47432, Male, White
47433, Male, White
47434, Male, White
47435, Female, White
47436, Female, White
47437, Male, White
47438, Male, Black
47439, Male, White
47440, Male, White
47441, Male, White
47442, Male, Black
47443, Female, White
47444, Female, White
47445, Male, White
47446, Male, White
47447, Male, White
47448, Male, White
47449, Male, White
47450, Male, White
47451, Male, White
47452, Male, White
47453, Male, Black
47454, Male, White
47455, Male, Asian-Pac-Islander
47456, Male, White
47457, Male, White
47458, Female, White
47459, Male, White
47460, Male, White
47461, Male, White
47462, Male, White
47463, Female, White
47464, Male, White
47465, Female, Black
47466, Male, Amer-Indian-Eskimo
47467, Male, White
47468, Male, White
47469, Female, White
47470, Male, White
47471, Female, White
47472, Male, White
47473, Male, White
47474, Male, White
47475, Female, White
47476, Male, White
47477, Female, White
47478, Male, White
47479, Male, White
47480, Female, White
47481, Male, White
47482, Male, White
47483, Female, White
47484, Female, Asian-Pac-Islander
47485, Male, White
47486, Male, White
47487, Female, White
47488, Male, Black
47489, Female, White
47490, Male, White
47491, Male, White
47492, Female, White
47493, Female, White
47494, Female, White
47495, Male, White
47496, Male, White
47497, Male, White
47498, Male, White
47499, Male, White
47500, Male, White
47501, Male, White
47502, Female, White
47503, Female, White
47504, Male, White
47505, Male, Black
47506, Male, White
47507, Male, White
47508, Male, White
47509, Male, White
47510, Male, White
47511, Male, White
47512, Male, White
47513, Male, Asian-Pac-Islander
47514, Male, White
47515, Male, White
47516, Female, White
47517, Female, Black
47518, Male, White
47519, Male, White
47520, Female, Black
47521, Female, White
47522, Female, White
47523, Male, White
47524, Male, White
47525, Female, Black
47526, Male, White
47527, Female, Black
47528, Female, White
47529, Male, White
47530, Male, White
47531, Male, White
47532, Female, White
47533, Male, White
47534, Male, White
47535, Female, Black
47536, Male, White
47537, Female, White
47538, Male, White
47539, Male, White
47540, Male, White
47541, Female, White
47542, Male, White
47543, Male, Amer-Indian-Eskimo
47544, Female, White
47545, Male, White
47546, Female, White
47547, Female, White
47548, Male, White
47549, Male, White
47550, Male, White
47551, Male, White
47552, Female, White
47553, Female, Asian-Pac-Islander
47554, Female, White
47555, Female, White
47556, Female, White
47557, Female, White
47558, Female, White
47559, Female, White
47560, Male, White
47561, Female, White
47562, Male, White
47563, Male, White
47564, Male, White
47565, Female, White
47566, Male, White
47567, Male, White
47568, Female, White
47569, Male, White
47570, Male, White
47571, Female, White
47572, Female, White
47573, Male, White
47574, Male, White
47575, Male, Asian-Pac-Islander
47576, Male, White
47577, Male, White
47578, Male, White
47579, Male, White
47580, Male, White
47581, Female, White
47582, Male, White
47583, Male, White
47584, Male, White
47585, Female, White
47586, Male, White
47587, Female, White
47588, Female, Black
47589, Female, White
47590, Male, White
47591, Male, White
47592, Male, White
47593, Male, White
47594, Male, White
47595, Female, White
47596, Male, White
47597, Male, White
47598, Male, White
47599, Male, White
47600, Female, White
47601, Male, White
47602, Male, White
47603, Female, White
47604, Male, White
47605, Male, White
47606, Male, White
47607, Male, White
47608, Female, Black
47609, Male, White
47610, Male, White
47611, Female, White
47612, Male, White
47613, Male, White
47614, Female, White
47615, Male, White
47616, Male, Other
47617, Female, White
47618, Female, White
47619, Male, White
47620, Female, White
47621, Male, Asian-Pac-Islander
47622, Male, White
47623, Male, Black
47624, Male, White
47625, Female, White
47626, Male, White
47627, Male, White
47628, Female, White
47629, Male, White
47630, Male, White
47631, Male, White
47632, Male, White
47633, Male, White
47634, Male, White
47635, Female, White
47636, Male, White
47637, Female, White
47638, Female, White
47639, Female, Asian-Pac-Islander
47640, Female, White
47641, Female, Black
47642, Male, White
47643, Male, White
47644, Male, White
47645, Male, White
47646, Male, White
47647, Female, White
47648, Male, White
47649, Female, White
47650, Male, White
47651, Male, White
47652, Male, White
47653, Male, White
47654, Male, White
47655, Female, White
47656, Female, White
47657, Female, White
47658, Male, White
47659, Male, White
47660, Male, White
47661, Female, White
47662, Male, White
47663, Male, Other
47664, Male, White
47665, Female, White
47666, Male, White
47667, Female, White
47668, Female, Black
47669, Male, White
47670, Male, Black
47671, Male, Black
47672, Male, White
47673, Male, White
47674, Female, White
47675, Male, White
47676, Female, Black
47677, Female, Black
47678, Male, White
47679, Female, White
47680, Male, White
47681, Female, White
